date,height,highlow
08/30/2016 1:58 PM,2.21,H
08/30/2016 8:09 PM,0.33,L
08/31/2016 1:58 AM,1.31,H
08/31/2016 7:14 AM,0.11,L
08/31/2016 2:30 PM,2.13,H
08/31/2016 8:32 PM,0.3,L
09/01/2016 2:36 AM,1.41,H
09/01/2016 7:54 AM,0.16,L
09/01/2016 3:00 PM,2.02,H
09/01/2016 8:57 PM,0.27,L
09/02/2016 3:13 AM,1.49,H
09/02/2016 8:34 AM,0.23,L
09/02/2016 3:28 PM,1.88,H
09/02/2016 9:22 PM,0.26,L
09/03/2016 3:51 AM,1.54,H
09/03/2016 9:15 AM,0.34,L
09/03/2016 3:55 PM,1.72,H
09/03/2016 9:48 PM,0.26,L
09/04/2016 4:32 AM,1.57,H
09/04/2016 9:58 AM,0.46,L
09/04/2016 4:20 PM,1.55,H
09/04/2016 10:16 PM,0.27,L
09/05/2016 5:17 AM,1.59,H
09/05/2016 10:48 AM,0.59,L
09/05/2016 4:44 PM,1.37,H
09/05/2016 10:47 PM,0.3,L
09/06/2016 6:11 AM,1.59,H
09/06/2016 11:48 AM,0.71,L
09/06/2016 5:04 PM,1.2,H
09/06/2016 11:22 PM,0.34,L
09/07/2016 7:19 AM,1.59,H
09/07/2016 1:15 PM,0.8,L
09/07/2016 5:19 PM,1.05,H
09/08/2016 12:05 AM,0.38,L
09/08/2016 8:39 AM,1.63,H
09/09/2016 1:04 AM,0.41,L
09/09/2016 9:53 AM,1.72,H
09/09/2016 5:58 PM,0.7,L
09/09/2016 9:00 PM,0.85,H
09/10/2016 2:18 AM,0.4,L
09/10/2016 10:52 AM,1.83,H
09/10/2016 6:03 PM,0.62,L
09/10/2016 10:36 PM,0.9,H
09/11/2016 3:29 AM,0.35,L
09/11/2016 11:38 AM,1.95,H
09/11/2016 6:19 PM,0.54,L
09/11/2016 11:31 PM,1,H
09/12/2016 4:30 AM,0.28,L
09/12/2016 12:17 PM,2.06,H
09/12/2016 6:40 PM,0.46,L
09/13/2016 12:14 AM,1.14,H
09/13/2016 5:23 AM,0.19,L
09/13/2016 12:53 PM,2.13,H
09/13/2016 7:04 PM,0.37,L
09/14/2016 12:55 AM,1.3,H
09/14/2016 6:12 AM,0.13,L
09/14/2016 1:28 PM,2.16,H
09/14/2016 7:30 PM,0.27,L
09/15/2016 1:36 AM,1.47,H
09/15/2016 6:59 AM,0.1,L
09/15/2016 2:02 PM,2.13,H
09/15/2016 7:59 PM,0.18,L
09/16/2016 2:18 AM,1.63,H
09/16/2016 7:47 AM,0.12,L
09/16/2016 2:36 PM,2.04,H
09/16/2016 8:30 PM,0.11,L
09/17/2016 3:03 AM,1.78,H
09/17/2016 8:37 AM,0.19,L
09/17/2016 3:11 PM,1.88,H
09/17/2016 9:03 PM,0.06,L
09/18/2016 3:51 AM,1.89,H
09/18/2016 9:30 AM,0.3,L
09/18/2016 3:47 PM,1.68,H
09/18/2016 9:38 PM,0.05,L
09/19/2016 4:44 AM,1.96,H
09/19/2016 10:30 AM,0.44,L
09/19/2016 4:24 PM,1.46,H
09/19/2016 10:16 PM,0.07,L
09/20/2016 5:43 AM,1.99,H
09/20/2016 11:41 AM,0.58,L
09/20/2016 5:04 PM,1.23,H
09/20/2016 10:59 PM,0.13,L
09/21/2016 6:52 AM,1.98,H
09/21/2016 1:14 PM,0.67,L
09/21/2016 5:58 PM,1.02,H
09/21/2016 11:50 PM,0.21,L
09/22/2016 8:10 AM,1.98,H
09/22/2016 3:22 PM,0.65,L
09/22/2016 7:36 PM,0.88,H
09/23/2016 12:56 AM,0.3,L
09/23/2016 9:28 AM,2,H
09/23/2016 4:55 PM,0.56,L
09/23/2016 9:36 PM,0.88,H
09/24/2016 2:19 AM,0.36,L
09/24/2016 10:35 AM,2.03,H
09/24/2016 5:40 PM,0.48,L
09/24/2016 10:57 PM,1,H
09/25/2016 3:41 AM,0.37,L
09/25/2016 11:29 AM,2.05,H
09/25/2016 6:11 PM,0.41,L
09/25/2016 11:53 PM,1.15,H
09/26/2016 4:48 AM,0.34,L
09/26/2016 12:14 PM,2.04,H
09/26/2016 6:37 PM,0.35,L
09/27/2016 12:37 AM,1.31,H
09/27/2016 5:43 AM,0.32,L
09/27/2016 12:51 PM,2,H
09/27/2016 6:59 PM,0.3,L
09/28/2016 1:14 AM,1.47,H
09/28/2016 6:30 AM,0.31,L
09/28/2016 1:24 PM,1.92,H
09/28/2016 7:20 PM,0.26,L
09/29/2016 1:49 AM,1.61,H
09/29/2016 7:12 AM,0.31,L
09/29/2016 1:54 PM,1.83,H
09/29/2016 7:42 PM,0.22,L
09/30/2016 2:22 AM,1.72,H
09/30/2016 7:52 AM,0.33,L
09/30/2016 2:22 PM,1.71,H
09/30/2016 8:04 PM,0.19,L
10/01/2016 2:56 AM,1.82,H
10/01/2016 8:32 AM,0.38,L
10/01/2016 2:48 PM,1.58,H
10/01/2016 8:27 PM,0.18,L
10/02/2016 3:29 AM,1.88,H
10/02/2016 9:13 AM,0.44,L
10/02/2016 3:14 PM,1.44,H
10/02/2016 8:52 PM,0.18,L
10/03/2016 4:05 AM,1.91,H
10/03/2016 9:57 AM,0.51,L
10/03/2016 3:38 PM,1.29,H
10/03/2016 9:19 PM,0.21,L
10/04/2016 4:43 AM,1.9,H
10/04/2016 10:47 AM,0.59,L
10/04/2016 4:01 PM,1.15,H
10/04/2016 9:47 PM,0.26,L
10/05/2016 5:28 AM,1.87,H
10/05/2016 11:47 AM,0.66,L
10/05/2016 4:23 PM,1.03,H
10/05/2016 10:20 PM,0.32,L
10/06/2016 6:21 AM,1.82,H
10/06/2016 1:09 PM,0.7,L
10/06/2016 4:47 PM,0.91,H
10/06/2016 11:00 PM,0.39,L
10/07/2016 7:29 AM,1.78,H
10/07/2016 3:14 PM,0.68,L
10/07/2016 5:44 PM,0.81,H
10/07/2016 11:58 PM,0.46,L
10/08/2016 8:43 AM,1.79,H
10/08/2016 4:33 PM,0.61,L
10/08/2016 9:12 PM,0.81,H
10/09/2016 1:21 AM,0.51,L
10/09/2016 9:50 AM,1.83,H
10/09/2016 5:00 PM,0.53,L
10/09/2016 10:34 PM,0.94,H
10/10/2016 2:50 AM,0.5,L
10/10/2016 10:44 AM,1.89,H
10/10/2016 5:23 PM,0.43,L
10/10/2016 11:24 PM,1.11,H
10/11/2016 4:05 AM,0.44,L
10/11/2016 11:29 AM,1.93,H
10/11/2016 5:48 PM,0.33,L
10/12/2016 12:06 AM,1.32,H
10/12/2016 5:07 AM,0.37,L
10/12/2016 12:09 PM,1.94,H
10/12/2016 6:15 PM,0.22,L
10/13/2016 12:46 AM,1.56,H
10/13/2016 6:03 AM,0.31,L
10/13/2016 12:47 PM,1.91,H
10/13/2016 6:43 PM,0.11,L
10/14/2016 1:27 AM,1.79,H
10/14/2016 6:57 AM,0.28,L
10/14/2016 1:24 PM,1.82,H
10/14/2016 7:13 PM,0.02,L
10/15/2016 2:09 AM,2.01,H
10/15/2016 7:49 AM,0.28,L
10/15/2016 2:01 PM,1.69,H
10/15/2016 7:46 PM,-0.05,L
10/16/2016 2:53 AM,2.19,H
10/16/2016 8:43 AM,0.31,L
10/16/2016 2:39 PM,1.52,H
10/16/2016 8:20 PM,-0.09,L
10/17/2016 3:39 AM,2.3,H
10/17/2016 9:40 AM,0.37,L
10/17/2016 3:18 PM,1.34,H
10/17/2016 8:56 PM,-0.07,L
10/18/2016 4:29 AM,2.33,H
10/18/2016 10:43 AM,0.45,L
10/18/2016 3:59 PM,1.15,H
10/18/2016 9:35 PM,-0.01,L
10/19/2016 5:23 AM,2.29,H
10/19/2016 11:55 AM,0.52,L
10/19/2016 4:48 PM,0.98,H
10/19/2016 10:18 PM,0.1,L
10/20/2016 6:24 AM,2.2,H
10/20/2016 1:24 PM,0.54,L
10/20/2016 6:01 PM,0.84,H
10/20/2016 11:10 PM,0.24,L
10/21/2016 7:32 AM,2.1,H
10/21/2016 3:02 PM,0.5,L
10/21/2016 7:57 PM,0.81,H
10/22/2016 12:18 AM,0.39,L
10/22/2016 8:44 AM,2,H
10/22/2016 4:10 PM,0.43,L
10/22/2016 9:46 PM,0.91,H
10/23/2016 1:48 AM,0.51,L
10/23/2016 9:50 AM,1.92,H
10/23/2016 4:53 PM,0.36,L
10/23/2016 10:59 PM,1.1,H
10/24/2016 3:23 AM,0.56,L
10/24/2016 10:46 AM,1.85,H
10/24/2016 5:24 PM,0.3,L
10/24/2016 11:50 PM,1.31,H
10/25/2016 4:41 AM,0.55,L
10/25/2016 11:32 AM,1.78,H
10/25/2016 5:49 PM,0.25,L
10/26/2016 12:30 AM,1.5,H
10/26/2016 5:41 AM,0.53,L
10/26/2016 12:11 PM,1.69,H
10/26/2016 6:11 PM,0.2,L
10/27/2016 1:06 AM,1.68,H
10/27/2016 6:31 AM,0.5,L
10/27/2016 12:45 PM,1.59,H
10/27/2016 6:32 PM,0.15,L
10/28/2016 1:38 AM,1.84,H
10/28/2016 7:14 AM,0.48,L
10/28/2016 1:15 PM,1.48,H
10/28/2016 6:54 PM,0.11,L
10/29/2016 2:09 AM,1.97,H
10/29/2016 7:55 AM,0.47,L
10/29/2016 1:43 PM,1.37,H
10/29/2016 7:17 PM,0.08,L
10/30/2016 2:40 AM,2.07,H
10/30/2016 8:36 AM,0.47,L
10/30/2016 2:10 PM,1.26,H
10/30/2016 7:41 PM,0.07,L
10/31/2016 3:11 AM,2.13,H
10/31/2016 9:17 AM,0.48,L
10/31/2016 2:37 PM,1.16,H
10/31/2016 8:08 PM,0.08,L
11/01/2016 3:44 AM,2.15,H
11/01/2016 10:00 AM,0.51,L
11/01/2016 3:03 PM,1.06,H
11/01/2016 8:36 PM,0.11,L
11/02/2016 4:20 AM,2.13,H
11/02/2016 10:48 AM,0.54,L
11/02/2016 3:31 PM,0.96,H
11/02/2016 9:06 PM,0.16,L
11/03/2016 4:59 AM,2.08,H
11/03/2016 11:44 AM,0.56,L
11/03/2016 4:02 PM,0.87,H
11/03/2016 9:38 PM,0.24,L
11/04/2016 5:44 AM,2.01,H
11/04/2016 12:52 PM,0.57,L
11/04/2016 4:47 PM,0.79,H
11/04/2016 10:17 PM,0.33,L
11/05/2016 6:37 AM,1.94,H
11/05/2016 2:08 PM,0.54,L
11/05/2016 6:27 PM,0.73,H
11/05/2016 11:10 PM,0.43,L
11/06/2016 7:38 AM,1.87,H
11/06/2016 3:12 PM,0.48,L
11/06/2016 8:57 PM,0.79,H
11/07/2016 12:29 AM,0.54,L
11/07/2016 8:42 AM,1.83,H
11/07/2016 3:53 PM,0.39,L
11/07/2016 10:20 PM,0.97,H
11/08/2016 2:08 AM,0.6,L
11/08/2016 9:41 AM,1.79,H
11/08/2016 4:26 PM,0.29,L
11/08/2016 11:12 PM,1.21,H
11/09/2016 3:39 AM,0.6,L
11/09/2016 10:34 AM,1.74,H
11/09/2016 4:57 PM,0.17,L
11/09/2016 11:56 PM,1.49,H
11/10/2016 4:56 AM,0.55,L
11/10/2016 11:21 AM,1.67,H
11/10/2016 5:28 PM,0.05,L
11/11/2016 12:37 AM,1.78,H
11/11/2016 6:02 AM,0.48,L
11/11/2016 12:05 PM,1.57,H
11/11/2016 6:00 PM,-0.06,L
11/12/2016 1:18 AM,2.07,H
11/12/2016 7:02 AM,0.42,L
11/12/2016 12:48 PM,1.45,H
11/12/2016 6:33 PM,-0.15,L
11/13/2016 2:00 AM,2.3,H
11/13/2016 7:58 AM,0.38,L
11/13/2016 1:29 PM,1.32,H
11/13/2016 7:09 PM,-0.21,L
11/14/2016 2:43 AM,2.47,H
11/14/2016 8:54 AM,0.36,L
11/14/2016 2:12 PM,1.18,H
11/14/2016 7:46 PM,-0.22,L
11/15/2016 3:28 AM,2.55,H
11/15/2016 9:51 AM,0.37,L
11/15/2016 2:55 PM,1.05,H
11/15/2016 8:25 PM,-0.18,L
11/16/2016 4:15 AM,2.54,H
11/16/2016 10:50 AM,0.39,L
11/16/2016 3:44 PM,0.93,H
11/16/2016 9:06 PM,-0.09,L
11/17/2016 5:04 AM,2.45,H
11/17/2016 11:53 AM,0.4,L
11/17/2016 4:41 PM,0.83,H
11/17/2016 9:50 PM,0.06,L
11/18/2016 5:56 AM,2.3,H
11/18/2016 1:02 PM,0.4,L
11/18/2016 6:00 PM,0.77,H
11/18/2016 10:40 PM,0.24,L
11/19/2016 6:53 AM,2.12,H
11/19/2016 2:12 PM,0.37,L
11/19/2016 7:47 PM,0.8,H
11/19/2016 11:43 PM,0.43,L
11/20/2016 7:53 AM,1.94,H
11/20/2016 3:11 PM,0.33,L
11/20/2016 9:30 PM,0.95,H
11/21/2016 1:08 AM,0.6,L
11/21/2016 8:53 AM,1.77,H
11/21/2016 3:55 PM,0.27,L
11/21/2016 10:44 PM,1.16,H
11/22/2016 2:53 AM,0.7,L
11/22/2016 9:50 AM,1.62,H
11/22/2016 4:29 PM,0.21,L
11/22/2016 11:37 PM,1.39,H
11/23/2016 4:28 AM,0.71,L
11/23/2016 10:40 AM,1.49,H
11/23/2016 4:57 PM,0.16,L
11/24/2016 12:17 AM,1.61,H
11/24/2016 5:42 AM,0.68,L
11/24/2016 11:23 AM,1.36,H
11/24/2016 5:22 PM,0.1,L
11/25/2016 12:52 AM,1.8,H
11/25/2016 6:38 AM,0.62,L
11/25/2016 12:01 PM,1.25,H
11/25/2016 5:47 PM,0.05,L
11/26/2016 1:24 AM,1.97,H
11/26/2016 7:25 AM,0.57,L
11/26/2016 12:36 PM,1.16,H
11/26/2016 6:12 PM,0.01,L
11/27/2016 1:55 AM,2.1,H
11/27/2016 8:05 AM,0.52,L
11/27/2016 1:08 PM,1.07,H
11/27/2016 6:39 PM,-0.02,L
11/28/2016 2:25 AM,2.19,H
11/28/2016 8:43 AM,0.49,L
11/28/2016 1:39 PM,1.01,H
11/28/2016 7:07 PM,-0.04,L
11/29/2016 2:56 AM,2.25,H
11/29/2016 9:21 AM,0.46,L
11/29/2016 2:10 PM,0.95,H
11/29/2016 7:37 PM,-0.03,L
11/30/2016 3:28 AM,2.27,H
11/30/2016 9:59 AM,0.45,L
11/30/2016 2:42 PM,0.89,H
11/30/2016 8:08 PM,-0.01,L
12/01/2016 4:02 AM,2.25,H
12/01/2016 10:41 AM,0.44,L
12/01/2016 3:17 PM,0.84,H
12/01/2016 8:42 PM,0.05,L
12/02/2016 4:38 AM,2.2,H
12/02/2016 11:27 AM,0.44,L
12/02/2016 3:58 PM,0.78,H
12/02/2016 9:17 PM,0.13,L
12/03/2016 5:17 AM,2.13,H
12/03/2016 12:18 PM,0.42,L
12/03/2016 4:55 PM,0.74,H
12/03/2016 9:57 PM,0.23,L
12/04/2016 5:59 AM,2.04,H
12/04/2016 1:11 PM,0.38,L
12/04/2016 6:22 PM,0.73,H
12/04/2016 10:46 PM,0.37,L
12/05/2016 6:46 AM,1.92,H
12/05/2016 2:02 PM,0.32,L
12/05/2016 8:18 PM,0.82,H
12/05/2016 11:56 PM,0.53,L
12/06/2016 7:38 AM,1.78,H
12/06/2016 2:48 PM,0.24,L
12/06/2016 9:51 PM,1.03,H
12/07/2016 1:34 AM,0.66,L
12/07/2016 8:36 AM,1.64,H
12/07/2016 3:28 PM,0.14,L
12/07/2016 10:53 PM,1.32,H
12/08/2016 3:22 AM,0.71,L
12/08/2016 9:35 AM,1.49,H
12/08/2016 4:07 PM,0.03,L
12/08/2016 11:42 PM,1.63,H
12/09/2016 4:57 AM,0.67,L
12/09/2016 10:32 AM,1.35,H
12/09/2016 4:44 PM,-0.08,L
12/10/2016 12:26 AM,1.95,H
12/10/2016 6:13 AM,0.58,L
12/10/2016 11:27 AM,1.22,H
12/10/2016 5:22 PM,-0.19,L
12/11/2016 1:09 AM,2.22,H
12/11/2016 7:16 AM,0.48,L
12/11/2016 12:18 PM,1.11,H
12/11/2016 6:02 PM,-0.27,L
12/12/2016 1:51 AM,2.44,H
12/12/2016 8:11 AM,0.4,L
12/12/2016 1:07 PM,1.02,H
12/12/2016 6:42 PM,-0.31,L
12/13/2016 2:33 AM,2.57,H
12/13/2016 9:02 AM,0.34,L
12/13/2016 1:55 PM,0.94,H
12/13/2016 7:23 PM,-0.31,L
12/14/2016 3:16 AM,2.61,H
12/14/2016 9:51 AM,0.31,L
12/14/2016 2:44 PM,0.89,H
12/14/2016 8:05 PM,-0.25,L
12/15/2016 3:59 AM,2.56,H
12/15/2016 10:39 AM,0.29,L
12/15/2016 3:35 PM,0.85,H
12/15/2016 8:48 PM,-0.14,L
12/16/2016 4:43 AM,2.44,H
12/16/2016 11:28 AM,0.29,L
12/16/2016 4:33 PM,0.82,H
12/16/2016 9:33 PM,0.01,L
12/17/2016 5:27 AM,2.26,H
12/17/2016 12:18 PM,0.28,L
12/17/2016 5:42 PM,0.81,H
12/17/2016 10:20 PM,0.21,L
12/18/2016 6:11 AM,2.04,H
12/18/2016 1:09 PM,0.27,L
12/18/2016 7:09 PM,0.85,H
12/18/2016 11:15 PM,0.42,L
12/19/2016 6:58 AM,1.81,H
12/19/2016 1:58 PM,0.24,L
12/19/2016 8:46 PM,0.97,H
12/20/2016 12:26 AM,0.62,L
12/20/2016 7:46 AM,1.59,H
12/20/2016 2:44 PM,0.2,L
12/20/2016 10:10 PM,1.17,H
12/21/2016 2:10 AM,0.76,L
12/21/2016 8:39 AM,1.38,H
12/21/2016 3:24 PM,0.16,L
12/21/2016 11:11 PM,1.4,H
12/22/2016 4:15 AM,0.79,L
12/22/2016 9:35 AM,1.2,H
12/22/2016 4:00 PM,0.11,L
12/22/2016 11:56 PM,1.61,H
12/23/2016 5:55 AM,0.73,L
12/23/2016 10:30 AM,1.07,H
12/23/2016 4:33 PM,0.06,L
12/24/2016 12:34 AM,1.81,H
12/24/2016 6:57 AM,0.64,L
12/24/2016 11:20 AM,0.97,H
12/24/2016 5:05 PM,0.01,L
12/25/2016 1:07 AM,1.97,H
12/25/2016 7:39 AM,0.56,L
12/25/2016 12:04 PM,0.9,H
12/25/2016 5:37 PM,-0.04,L
12/26/2016 1:39 AM,2.1,H
12/26/2016 8:12 AM,0.49,L
12/26/2016 12:43 PM,0.87,H
12/26/2016 6:10 PM,-0.08,L
12/27/2016 2:09 AM,2.19,H
12/27/2016 8:42 AM,0.44,L
12/27/2016 1:20 PM,0.85,H
12/27/2016 6:44 PM,-0.11,L
12/28/2016 2:40 AM,2.25,H
12/28/2016 9:12 AM,0.39,L
12/28/2016 1:56 PM,0.84,H
12/28/2016 7:19 PM,-0.13,L
12/29/2016 3:12 AM,2.27,H
12/29/2016 9:43 AM,0.36,L
12/29/2016 2:32 PM,0.83,H
12/29/2016 7:54 PM,-0.11,L
12/30/2016 3:44 AM,2.27,H
12/30/2016 10:17 AM,0.32,L
12/30/2016 3:12 PM,0.82,H
12/30/2016 8:30 PM,-0.06,L
12/31/2016 4:17 AM,2.22,H
12/31/2016 10:54 AM,0.29,L
12/31/2016 3:57 PM,0.82,H
12/31/2016 9:08 PM,0.02,L
1/1/2017 4:45 AM,2.20,H